Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/10          std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [145]
                0.00    0.00       2/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(char const*) const [152]
-----------------------------------------------
                0.78    5.02   50000/50000       main [1]
[2]     88.5    0.78    5.02   50000         compute_forces(System const&, double, double, double, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [2]
                2.97    2.03 406400000/406400000     min_image_distance(System const&, int, int, double&, double&, double, double) [3]
                0.00    0.02  100000/100000      std::vector<double, std::allocator<double> >::assign(unsigned long, double const&) [31]
                0.00    0.00  121784/128125423     std::vector<double, std::allocator<double> >::operator[](unsigned long) [12]
-----------------------------------------------
                2.97    2.03 406400000/406400000     compute_forces(System const&, double, double, double, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [2]
[3]     76.3    2.97    2.03 406400000         min_image_distance(System const&, int, int, double&, double&, double, double) [3]
